filepath;song;artist;year;subset;album
./mcgill_billboard/0660/full.lab;There's The Girl;Heart;;billboard;
./mcgill_billboard/0663/full.lab;He's So Shy;Pointer Sisters;;billboard;
./mcgill_billboard/0664/full.lab;Looking For A Love;The J. Geils Band;;billboard;
./mcgill_billboard/0669/full.lab;You Can't Roller Skate In A Buffalo Herd;Roger Miller;;billboard;
./mcgill_billboard/0670/full.lab;Silent Lucidity;Queensryche;;billboard;
./mcgill_billboard/0671/full.lab;Heaven's Just A Sin Away;The Kendalls;;billboard;
./mcgill_billboard/0672/full.lab;Baby Workout;Jackie Wilson;;billboard;
./mcgill_billboard/0675/full.lab;With A Little Help From My Friends;Joe Cocker;;billboard;
./mcgill_billboard/0678/full.lab;Chained And Bound;Otis Redding;;billboard;
./mcgill_billboard/0681/full.lab;With Or Without You;U2;;billboard;
./mcgill_billboard/0682/full.lab;Brandy (You're A Fine Girl);Looking Glass;;billboard;
./mcgill_billboard/0683/full.lab;That Girl;Stevie Wonder;;billboard;
./mcgill_billboard/0684/full.lab;Feelin' Stronger Every Day;Chicago;;billboard;
./mcgill_billboard/0685/full.lab;Silent Lucidity;Queensryche;;billboard;
./mcgill_billboard/0688/full.lab;On The Road Again;Canned Heat;;billboard;
./mcgill_billboard/0689/full.lab;The Anaheim, Azusa & Cucamonga Sewing Circle, Book Review And Timing Association;Jan & Dean;;billboard;
./mcgill_billboard/0690/full.lab;Queen Of Hearts;Juice Newton;;billboard;
./mcgill_billboard/0691/full.lab;Tell It Like It Is;Aaron Neville;;billboard;
./mcgill_billboard/0692/full.lab;Fever;Rita Coolidge;;billboard;
./mcgill_billboard/0696/full.lab;Too Many Rivers;Brenda Lee;;billboard;
./mcgill_billboard/0699/full.lab;Heartaches;Bachman-Turner Overdrive;;billboard;
./mcgill_billboard/0700/full.lab;Does Anybody Really Know What Time It Is?;Chicago;;billboard;
./mcgill_billboard/0701/full.lab;White Wedding;Billy Idol;;billboard;
./mcgill_billboard/0706/full.lab;Living In The Past;Jethro Tull;;billboard;
./mcgill_billboard/0707/full.lab;This Should Go On Forever;Rod Bernard;;billboard;
./mcgill_billboard/0708/full.lab;Sara Smile;Daryl Hall & John Oates;;billboard;
./mcgill_billboard/0709/full.lab;Caught Up In The Rapture;Anita Baker;;billboard;
./mcgill_billboard/0721/full.lab;Help Is On Its Way;Little River Band;;billboard;
./mcgill_billboard/0722/full.lab;Where Are You;Dinah Washington;;billboard;
./mcgill_billboard/0723/full.lab;Maybe Tomorrow;Badfinger;;billboard;
./mcgill_billboard/0726/full.lab;Would It Make Any Difference To You;Etta James;;billboard;
./mcgill_billboard/0727/full.lab;Eight Days A Week;The Beatles;;billboard;
./mcgill_billboard/0728/full.lab;Breaking Up Is Hard To Do;Neil Sedaka;;billboard;
./mcgill_billboard/0729/full.lab;Pretty In Pink;Psychedelic Furs;;billboard;
./mcgill_billboard/0730/full.lab;(Marie's the Name) His Latest Flame;Elvis Presley;;billboard;
./mcgill_billboard/0731/full.lab;Lucille;Kenny Rogers;;billboard;
./mcgill_billboard/0734/full.lab;I Will;Dean Martin;;billboard;
./mcgill_billboard/0735/full.lab;Getaway;Earth, Wind & Fire;;billboard;
./mcgill_billboard/0736/full.lab;Do I Do;Stevie Wonder;;billboard;
./mcgill_billboard/0737/full.lab;Shadow Dancing;Andy Gibb;;billboard;
./mcgill_billboard/0741/full.lab;Love Is A Battlefield;Pat Benatar;;billboard;
./mcgill_billboard/0742/full.lab;The Power;Snap;;billboard;
./mcgill_billboard/0743/full.lab;One Way Or Another;Blondie;;billboard;
./mcgill_billboard/0747/full.lab;Baby Can I Hold You;Tracy Chapman;;billboard;
./mcgill_billboard/0748/full.lab;Crying Time;Ray Charles;;billboard;
./mcgill_billboard/0749/full.lab;D'yer Mak'er;Led Zeppelin;;billboard;
./mcgill_billboard/0752/full.lab;Levon;Elton John;;billboard;
./mcgill_billboard/0758/full.lab;Come Monday;Jimmy Buffett;;billboard;
./mcgill_billboard/0759/full.lab;Foggy Mountain Breakdown;Flatt & Scruggs;;billboard;
./mcgill_billboard/0762/full.lab;Walk Like A Man;Grand Funk Railroad;;billboard;
./mcgill_billboard/0766/full.lab;Ask Me;Elvis Presley;;billboard;
./mcgill_billboard/0767/full.lab;The Night Chicago Died;Paper Lace;;billboard;
./mcgill_billboard/0768/full.lab;That Girl;Stevie Wonder;;billboard;
./mcgill_billboard/0769/full.lab;All Through The Night;Cyndi Lauper;;billboard;
./mcgill_billboard/0770/full.lab;Hair;The Cowsills;;billboard;
./mcgill_billboard/0773/full.lab;I Want To Walk You Home;Fats Domino;;billboard;
./mcgill_billboard/0776/full.lab;Along Comes A Woman;Chicago;;billboard;
./mcgill_billboard/0777/full.lab;Rescue Me;Fontella Bass;;billboard;
./mcgill_billboard/0780/full.lab;Time Is On My Side;The Rolling Stones;;billboard;
./mcgill_billboard/0781/full.lab;On Broadway;The Drifters;;billboard;
./mcgill_billboard/0782/full.lab;Because I Love You (The Postman Song);Stevie B;;billboard;
./mcgill_billboard/0783/full.lab;Hot Child In The City;Nick Gilder;;billboard;
./mcgill_billboard/0788/full.lab;Last Date;Floyd Cramer;;billboard;
./mcgill_billboard/0789/full.lab;Hey! Baby;Bruce Channel;;billboard;
./mcgill_billboard/0790/full.lab;Everybody Loves Me But You;Brenda Lee;;billboard;
./mcgill_billboard/0791/full.lab;"Hungry Eyes (From ""Dirty Dancing"")";Eric Carmen;;billboard;
./mcgill_billboard/0792/full.lab;Almost Grown;Chuck Berry;;billboard;
./mcgill_billboard/0793/full.lab;My Way;Elvis Presley;;billboard;
./mcgill_billboard/0794/full.lab;Catch My Fall;Billy Idol;;billboard;
./mcgill_billboard/0795/full.lab;I Want You;Marvin Gaye;;billboard;
./mcgill_billboard/0796/full.lab;You're The First, The Last, My Everything;Barry White;;billboard;
./mcgill_billboard/0797/full.lab;I Don't Love You Anymore;Teddy Pendergrass;;billboard;
./mcgill_billboard/0798/full.lab;Straight From The Heart;The Allman Brothers Band;;billboard;
./mcgill_billboard/0803/full.lab;True Colors;Cyndi Lauper;;billboard;
./mcgill_billboard/0804/full.lab;September;Earth, Wind & Fire;;billboard;
./mcgill_billboard/0805/full.lab;Just A Dream;Jimmy Clanton;;billboard;
./mcgill_billboard/0806/full.lab;We're All Alone;Rita Coolidge;;billboard;
./mcgill_billboard/0807/full.lab;You Took The Words Right Out Of My Mouth;Meat Loaf;;billboard;
./mcgill_billboard/0810/full.lab;Unskinny Bop;Poison;;billboard;
./mcgill_billboard/0811/full.lab;Let's Get Serious;Jermaine Jackson;;billboard;
./mcgill_billboard/0812/full.lab;Super Freak (Part I);Rick James;;billboard;
./mcgill_billboard/0813/full.lab;California Nights;Lesley Gore;;billboard;
./mcgill_billboard/0814/full.lab;Big Iron;Marty Robbins;;billboard;
./mcgill_billboard/0819/full.lab;Mercy Mercy Me (The Ecology);Marvin Gaye;;billboard;
./mcgill_billboard/0822/full.lab;I Cried A Tear;LaVern Baker;;billboard;
./mcgill_billboard/0823/full.lab;Lovely Day;Bill Withers;;billboard;
./mcgill_billboard/0824/full.lab;50 Ways To Leave Your Lover;Paul Simon;;billboard;
./mcgill_billboard/0828/full.lab;Journey To The Center Of The Mind;The Amboy Dukes;;billboard;
./mcgill_billboard/0831/full.lab;Sexy Eyes;Dr. Hook;;billboard;
./mcgill_billboard/0832/full.lab;Through The Years;Kenny Rogers;;billboard;
./mcgill_billboard/0833/full.lab;You Can Call Me Al;Paul Simon;;billboard;
./mcgill_billboard/0834/full.lab;Good Morning Starshine;Oliver;;billboard;
./mcgill_billboard/0838/full.lab;Surfin' Safari;The Beach Boys;;billboard;
./mcgill_billboard/0839/full.lab;When Will I Be Loved;Linda Ronstadt;;billboard;
./mcgill_billboard/0842/full.lab;Goodbye Yellow Brick Road;Elton John;;billboard;
./mcgill_billboard/0843/full.lab;If I Could Turn Back Time;Cher;;billboard;
./mcgill_billboard/0844/full.lab;Burning Down The House;Talking Heads;;billboard;
./mcgill_billboard/0845/full.lab;Got My Mind Set On You;George Harrison;;billboard;
./mcgill_billboard/0846/full.lab;Dance Away;Roxy Music;;billboard;
./mcgill_billboard/0847/full.lab;Sweet Surrender;Bread;;billboard;
./mcgill_billboard/0848/full.lab;Liar, Liar;The Castaways;;billboard;
./mcgill_billboard/0849/full.lab;Do You Love Me;The Contours;;billboard;
./mcgill_billboard/0850/full.lab;Jump (for My Love);The Pointer Sisters;;billboard;
./mcgill_billboard/0853/full.lab;I Saw Her Standing There;The Beatles;;billboard;
./mcgill_billboard/0857/full.lab;Get Up (I Feel Like Being Like A) Sex Machine (Part 1);James Brown;;billboard;
./mcgill_billboard/0864/full.lab;Elvira;Oak Ridge Boys;;billboard;
./mcgill_billboard/0865/full.lab;Don't Talk To Strangers;Rick Springfield;;billboard;
./mcgill_billboard/0873/full.lab;The Battle Of New Orleans;Johnny Horton;;billboard;
./mcgill_billboard/0874/full.lab;Superman;Donna Fargo;;billboard;
./mcgill_billboard/0875/full.lab;She Thinks I Still Care;Elvis Presley;;billboard;
./mcgill_billboard/0882/full.lab;Somebody's Watching Me;Rockwell;;billboard;
./mcgill_billboard/0885/full.lab;The Way You Do The Things You Do;UB40;;billboard;
./mcgill_billboard/0886/full.lab;Dance Hall Days;Wang Chung;;billboard;
./mcgill_billboard/0887/full.lab;Me Myself And I;De La Soul;;billboard;
./mcgill_billboard/0888/full.lab;Baby Don't Change Your Mind;Gladys Knight & The Pips;;billboard;
./mcgill_billboard/0889/full.lab;Don't You Know What The Night Can Do?;Steve Winwood;;billboard;
./mcgill_billboard/0890/full.lab;Let's Go Get Stoned;Ray Charles;;billboard;
./mcgill_billboard/0891/full.lab;Happy Jack;The Who;;billboard;
./mcgill_billboard/0894/full.lab;On And On And On;Abba;;billboard;
./mcgill_billboard/0895/full.lab;A Dream Goes On Forever;Todd Rundgren;;billboard;
./mcgill_billboard/0896/full.lab;California Nights;Lesley Gore;;billboard;
./mcgill_billboard/0901/full.lab;Country Road;James Taylor;;billboard;
./mcgill_billboard/0902/full.lab;Honey, Honey;Abba;;billboard;
./mcgill_billboard/0903/full.lab;Be My Baby;The Ronettes;;billboard;
./mcgill_billboard/0904/full.lab;Till The End Of The Day;The Kinks;;billboard;
./mcgill_billboard/0905/full.lab;Teach Your Children;Crosby, Stills & Nash;;billboard;
./mcgill_billboard/0910/full.lab;Time For Me To Fly;REO Speedwagon;;billboard;
./mcgill_billboard/0911/full.lab;Hold On;Wilson Phillips;;billboard;
./mcgill_billboard/0914/full.lab;If Not You;Dr. Hook;;billboard;
./mcgill_billboard/0915/full.lab;Sweet Caroline (Good Times Never Seemed So Good);Bobby Womack;;billboard;
./mcgill_billboard/0916/full.lab;Promises;Eric Clapton;;billboard;
./mcgill_billboard/0917/full.lab;Love Song;Anne Murray;;billboard;
./mcgill_billboard/0926/full.lab;Perfidia;The Ventures;;billboard;
./mcgill_billboard/0927/full.lab;Out Of Sight, Out Of Mind;Little Anthony & The Imperials;;billboard;
./mcgill_billboard/0928/full.lab;Mony Mony;Tommy James;;billboard;
./mcgill_billboard/0929/full.lab;Dirty Water;Rock And Hyde;;billboard;
./mcgill_billboard/0933/full.lab;Eleanor Rigby;Ray Charles;;billboard;
./mcgill_billboard/0941/full.lab;Like A Rock;Bob Seger;;billboard;
./mcgill_billboard/0944/full.lab;Starting Over Again;Dolly Parton;;billboard;
./mcgill_billboard/0945/full.lab;Riders On The Storm;The Doors;;billboard;
./mcgill_billboard/0946/full.lab;I Second That Emotion;The Miracles;;billboard;
./mcgill_billboard/0947/full.lab;Fakin' It;Simon & Garfunkel;;billboard;
./mcgill_billboard/0948/full.lab;The Twist;Chubby Checker;;billboard;
./mcgill_billboard/0964/full.lab;Hello Hello;"The Sopwith ""Camel""";;billboard;
./mcgill_billboard/0965/full.lab;Sweet Soul Music;Arthur Conley;;billboard;
./mcgill_billboard/0968/full.lab;Coming On Strong;Brenda Lee;;billboard;
./mcgill_billboard/0969/full.lab;Don't Ask Me Why;Billy Joel;;billboard;
./mcgill_billboard/0970/full.lab;Modern Love;David Bowie;;billboard;
./mcgill_billboard/0974/full.lab;"Kokomo (From The ""Cocktail"" Soundtrack)";The Beach Boys;;billboard;
./mcgill_billboard/0979/full.lab;Karma Chameleon;Culture Club;;billboard;
./mcgill_billboard/0982/full.lab;Unforgettable;Natalie Cole;;billboard;
./mcgill_billboard/0985/full.lab;Dancing Machine;The Jacksons;;billboard;
./mcgill_billboard/0986/full.lab;You Make Me Feel Like Dancing;Leo Sayer;;billboard;
./mcgill_billboard/0987/full.lab;Baby I'm Burnin';Dolly Parton;;billboard;
./mcgill_billboard/0988/full.lab;If;Bread;;billboard;
./mcgill_billboard/0991/full.lab;The Bitch Is Back;Elton John;;billboard;
./mcgill_billboard/0992/full.lab;Nightshift;Commodores;;billboard;
./mcgill_billboard/0993/full.lab;There Goes My Everything;Elvis Presley;;billboard;
./mcgill_billboard/0996/full.lab;I Want To Take You Higher;Ike & Tina Turner;;billboard;
./mcgill_billboard/1003/full.lab;Baby Come Back;Player;;billboard;
./mcgill_billboard/1007/full.lab;Unchained Melody;Righteous Brothers;;billboard;
./mcgill_billboard/1012/full.lab;All This Time;Sting;;billboard;
./mcgill_billboard/1013/full.lab;Time Will Reveal;Debarge;;billboard;
./mcgill_billboard/1014/full.lab;Play That Funky Music;Wild Cherry;;billboard;
./mcgill_billboard/1019/full.lab;The Arms Of Orion;Prince (With Sheena Easton);;billboard;
./mcgill_billboard/1020/full.lab;Hey You! Get Off My Mountain;The Dramatics;;billboard;
./mcgill_billboard/1021/full.lab;Soul Dance Number Three;Wilson Pickett;;billboard;
./mcgill_billboard/1022/full.lab;Surrender;Cheap Trick;;billboard;
./mcgill_billboard/1025/full.lab;Over The Hills And Far Away;Led Zeppelin;;billboard;
./mcgill_billboard/1032/full.lab;Down And Out In New York City;James Brown;;billboard;
./mcgill_billboard/1033/full.lab;Goin' Back;The Byrds;;billboard;
./mcgill_billboard/1034/full.lab;Sugar Magnolia;Grateful Dead;;billboard;
./mcgill_billboard/1040/full.lab;Lay Down Sally;Eric Clapton;;billboard;
./mcgill_billboard/1041/full.lab;It Keeps Right On A-Hurtin';Johnny Tillotson;;billboard;
./mcgill_billboard/1042/full.lab;Oh Me Oh My (I'm A Fool For You Baby);Aretha Franklin;;billboard;
./mcgill_billboard/1043/full.lab;Is There Something I Should Know;Duran Duran;;billboard;
./mcgill_billboard/1044/full.lab;I've Passed This Way Before;Jimmy Ruffin;;billboard;
./mcgill_billboard/1045/full.lab;Count On Me;Jefferson Starship;;billboard;
./mcgill_billboard/1046/full.lab;Jamie;Eddie Holland;;billboard;
./mcgill_billboard/1052/full.lab;Another Brick In The Wall (Part II);Pink Floyd;;billboard;
./mcgill_billboard/1053/full.lab;Heartbreaker;Pat Benatar;;billboard;
./mcgill_billboard/1054/full.lab;I Walk Alone;Marty Robbins;;billboard;
./mcgill_billboard/1055/full.lab;My Wish Came True;Elvis Presley;;billboard;
./mcgill_billboard/1056/full.lab;After The Love Has Gone;Earth, Wind & Fire;;billboard;
./mcgill_billboard/1059/full.lab;I've Been Everywhere;Hank Snow;;billboard;
./mcgill_billboard/1062/full.lab;Tuff Enuff;The Fabulous Thunderbirds;;billboard;
./mcgill_billboard/1063/full.lab;This Little Girl;Dion;;billboard;
./mcgill_billboard/1064/full.lab;Sad Eyes;Robert John;;billboard;
./mcgill_billboard/1067/full.lab;Hurts To Be In Love;Gino Vannelli;;billboard;
./mcgill_billboard/1068/full.lab;Never Can Say Goodbye;Gloria Gaynor;;billboard;
./mcgill_billboard/1069/full.lab;Must Of Got Lost;The J. Geils Band;;billboard;
./mcgill_billboard/1070/full.lab;Every Time I Think Of You;The Babys;;billboard;
./mcgill_billboard/1071/full.lab;Rock And Roll Never Forgets;Bob Seger;;billboard;
./mcgill_billboard/1072/full.lab;Be My Guest;Fats Domino;;billboard;
./mcgill_billboard/1073/full.lab;Devil Woman;Cliff Richard;;billboard;
./mcgill_billboard/1085/full.lab;Make Me Smile;Chicago;;billboard;
./mcgill_billboard/1086/full.lab;Don't Leave Me This Way;Thelma Houston;;billboard;
./mcgill_billboard/1087/full.lab;There But For Fortune;Joan Baez;;billboard;
./mcgill_billboard/1094/full.lab;There's No Other (Like My Baby);The Crystals;;billboard;
./mcgill_billboard/1097/full.lab;After The Love Has Gone;Earth, Wind & Fire;;billboard;
./mcgill_billboard/1098/full.lab;Private Dancer;Tina Turner;;billboard;
./mcgill_billboard/1099/full.lab;Where Are You;Dinah Washington;;billboard;
./mcgill_billboard/1100/full.lab;If I Could Build My Whole World Around You;Marvin Gaye,Tammi Terrell;;billboard;
./mcgill_billboard/1101/full.lab;(I was) Born To Cry;Dion;;billboard;
./mcgill_billboard/1102/full.lab;Rock This Town;Stray Cats;;billboard;
./mcgill_billboard/1103/full.lab;The Twist;Chubby Checker;;billboard;
./mcgill_billboard/1104/full.lab;What You Get Is What You See;Tina Turner;;billboard;
./mcgill_billboard/1107/full.lab;Ob-La-Di, Ob-La-Da;The Beatles;;billboard;
./mcgill_billboard/1110/full.lab;Reelin' & Rockin';Chuck Berry;;billboard;
./mcgill_billboard/1111/full.lab;Land Of 1000 Dances;Chris Kenner;;billboard;
./mcgill_billboard/1112/full.lab;Never Knew Love Like This Before;Stephanie Mills;;billboard;
./mcgill_billboard/1113/full.lab;Lonely Weekends;Charlie Rich;;billboard;
./mcgill_billboard/1114/full.lab;Wichita Lineman;Glen Campbell;;billboard;
./mcgill_billboard/1117/full.lab;If I Could Build My Whole World Around You;Marvin Gaye,Tammi Terrell;;billboard;
./mcgill_billboard/1118/full.lab;Funny Girl;Barbra Streisand;;billboard;
./mcgill_billboard/1119/full.lab;Will The Wolf Survive;Los Lobos;;billboard;
./mcgill_billboard/1120/full.lab;Big Iron;Marty Robbins;;billboard;
./mcgill_billboard/1121/full.lab;A Hazy Shade Of Winter;Simon & Garfunkel;;billboard;
./mcgill_billboard/1124/full.lab;Carry Me;David Crosby,Graham Nash;;billboard;
./mcgill_billboard/1125/full.lab;Treat Her Right;Roy Head;;billboard;
./mcgill_billboard/1126/full.lab;Invisible Touch;Genesis;;billboard;
./mcgill_billboard/1127/full.lab;One Less Bell To Answer;The 5th Dimension;;billboard;
./mcgill_billboard/1133/full.lab;Cruisin';Smokey Robinson;;billboard;
./mcgill_billboard/1134/full.lab;Mighty Good Lovin';The Miracles;;billboard;
./mcgill_billboard/1135/full.lab;Loving Her Was Easier (Than Anything I'll Ever Do Again);Kris Kristofferson;;billboard;
./mcgill_billboard/1136/full.lab;Get Together;The Youngbloods;;billboard;
./mcgill_billboard/1139/full.lab;Are You Sure Hank Done It This Way;Waylon Jennings;;billboard;
./mcgill_billboard/1140/full.lab;Oh Father;Madonna;;billboard;
./mcgill_billboard/1141/full.lab;Talk Back Trembling Lips;Johnny Tillotson;;billboard;
./mcgill_billboard/1142/full.lab;A Hard Day's Night;The Beatles;;billboard;
./mcgill_billboard/1143/full.lab;I Love A Rainy Night;Eddie Rabbitt;;billboard;
./mcgill_billboard/1146/full.lab;Abraham, Martin And John;Dion;;billboard;
./mcgill_billboard/1147/full.lab;A Cowboys Work Is Never Done;Sonny & Cher;;billboard;
./mcgill_billboard/1148/full.lab;I Don't Want Your Love;Duran Duran;;billboard;
./mcgill_billboard/1149/full.lab;Going To Chicago Blues;Count Basie;;billboard;
./mcgill_billboard/1150/full.lab;Rock This Town;Stray Cats;;billboard;
./mcgill_billboard/1151/full.lab;(You're My) Soul And Inspiration;The Righteous Brothers;;billboard;
./mcgill_billboard/1152/full.lab;Love Came To Me;Dion;;billboard;
./mcgill_billboard/1153/full.lab;The Sounds Of Silence;Simon & Garfunkel;;billboard;
./mcgill_billboard/1154/full.lab;Think Of Me;Buck Owens;;billboard;
./mcgill_billboard/1155/full.lab;Running On Empty;Jackson Browne;;billboard;
./mcgill_billboard/1161/full.lab;Daddy's Home;Cliff Richard;;billboard;
./mcgill_billboard/1162/full.lab;Cruisin';Smokey Robinson;;billboard;
./mcgill_billboard/1163/full.lab;My Love;Paul McCartney;;billboard;
./mcgill_billboard/1164/full.lab;Ten Percent;Double Exposure;;billboard;
./mcgill_billboard/1167/full.lab;Rebel Yell;Billy Idol;;billboard;
./mcgill_billboard/1168/full.lab;Ode To Billie Joe;Bobbie Gentry;;billboard;
./mcgill_billboard/1169/full.lab;Right Here, Right Now;Jesus Jones;;billboard;
./mcgill_billboard/1170/full.lab;Summertime Blues;Blue Cheer;;billboard;
./mcgill_billboard/1171/full.lab;Night Moves;Bob Seger;;billboard;
./mcgill_billboard/1174/full.lab;Happy Anniversary;Little River Band;;billboard;
./mcgill_billboard/1178/full.lab;I Want You Back;The Jacksons;;billboard;
./mcgill_billboard/1181/full.lab;Kicks;Paul Revere & The Raiders;;billboard;
./mcgill_billboard/1182/full.lab;My World Fell Down;Sagittarius;;billboard;
./mcgill_billboard/1183/full.lab;Private Dancer;Tina Turner;;billboard;
./mcgill_billboard/1193/full.lab;She's A Woman;The Beatles;;billboard;
./mcgill_billboard/1194/full.lab;The Year That Clayton Delaney Died;Tom T. Hall;;billboard;
./mcgill_billboard/1201/full.lab;Three Times A Lady;Commodores;;billboard;
./mcgill_billboard/1204/full.lab;Heartbreaker;Pat Benatar;;billboard;
./mcgill_billboard/1211/full.lab;You Don't Own Me;Lesley Gore;;billboard;
./mcgill_billboard/1212/full.lab;Baby Don't Go;Sonny & Cher;;billboard;
./mcgill_billboard/1213/full.lab;I Don't Want To Spoil The Party;The Beatles;;billboard;
./mcgill_billboard/1218/full.lab;Behind Closed Doors;Charlie Rich;;billboard;
./mcgill_billboard/1221/full.lab;I'm In Love;Wilson Pickett;;billboard;
./mcgill_billboard/1222/full.lab;Carrie;Cliff Richard;;billboard;
./mcgill_billboard/1223/full.lab;I'll Tumble 4 Ya;Culture Club;;billboard;
./mcgill_billboard/1226/full.lab;All She Wants Is;Duran Duran;;billboard;
./mcgill_billboard/1227/full.lab;25 Or 6 To 4;Chicago;;billboard;
./mcgill_billboard/1228/full.lab;Saturday Night;Bay City Rollers;;billboard;
./mcgill_billboard/1229/full.lab;You've Got A Friend;Roberta Flack,Donny Hathaway;;billboard;
./mcgill_billboard/1235/full.lab;For Ol' Times Sake;Elvis Presley;;billboard;
./mcgill_billboard/1240/full.lab;Alive Again;Chicago;;billboard;
./mcgill_billboard/1245/full.lab;Paper Roses;Marie Osmond;;billboard;
./mcgill_billboard/1246/full.lab;Happy Man;Greg Kihn Band;;billboard;
./mcgill_billboard/1247/full.lab;20-75;Willie Mitchell;;billboard;
./mcgill_billboard/1248/full.lab;That's Old Fashioned (That's The Way Love Should Be);The Everly Brothers;;billboard;
./mcgill_billboard/1249/full.lab;Rock'n Me;Steve Miller Band;;billboard;
./mcgill_billboard/1250/full.lab;Baby Don't Change Your Mind;Gladys Knight & The Pips;;billboard;
./mcgill_billboard/1257/full.lab;Lovin' You;Minnie Riperton;;billboard;
./mcgill_billboard/1258/full.lab;Lady;Kenny Rogers;;billboard;
./mcgill_billboard/1261/full.lab;El Condor Pasa;Simon & Garfunkel;;billboard;
./mcgill_billboard/1266/full.lab;Honky Tonk Women;The Rolling Stones;;billboard;
./mcgill_billboard/1267/full.lab;Rock And Roll, Hoochie Koo;Rick Derringer;;billboard;
./mcgill_billboard/1268/full.lab;Frankenstein;Edgar Winter;;billboard;
./mcgill_billboard/1269/full.lab;Who Wears These Shoes?;Elton John;;billboard;
./mcgill_billboard/1270/full.lab;Lambada;Kaoma;;billboard;
./mcgill_billboard/1271/full.lab;The Rose;Bette Midler;;billboard;
./mcgill_billboard/1272/full.lab;Sidewalk Surfin';Jan & Dean;;billboard;
./mcgill_billboard/1273/full.lab;We Don't Talk Anymore;Cliff Richard;;billboard;
./mcgill_billboard/1274/full.lab;She Bop;Cyndi Lauper;;billboard;
./mcgill_billboard/1277/full.lab;American Storm;Bob Seger;;billboard;
./mcgill_billboard/1280/full.lab;Treat Her Like A Lady;Cornelius Brothers & Sister Rose;;billboard;
./mcgill_billboard/1281/full.lab;When It's Love;Van Halen;;billboard;
./mcgill_billboard/1282/full.lab;Crackerbox Palace;George Harrison;;billboard;
./mcgill_billboard/1283/full.lab;Standing In The Shadows Of Love;Four Tops;;billboard;
./mcgill_billboard/1286/full.lab;Sukiyaki;A Taste Of Honey;;billboard;
./mcgill_billboard/1287/full.lab;Johnny Reb;Johnny Horton;;billboard;
./mcgill_billboard/1290/full.lab;Happy Together;The Turtles;;billboard;
./mcgill_billboard/1297/full.lab;Ebony Eyes;The Everly Brothers;;billboard;
./uspop/sixpence_none_the_richer/Sixpence_None_The_Richer/04-Kiss_Me.lab;Kiss Me;sixpence none the richer;;uspop;Sixpence None The Richer
./uspop/r_kelly/R_Disk_2_/13-I_Believe_I_Can_Fly.lab;I Believe I Can Fly;r kelly;;uspop;R Disk 2 
./uspop/tom_petty/Full_Moon_Fever/02-I_Won_t_Back_Down.lab;I Won t Back Down;tom petty;;uspop;Full Moon Fever
./uspop/led_zeppelin/The_Song_Remains_The_Same_Disc_Two_/02-Stairway_To_Heaven.lab;Stairway To Heaven;led zeppelin;;uspop;The Song Remains The Same Disc Two 
./uspop/doors/L_A_Woman/10-Riders_On_The_Storm.lab;Riders On The Storm;doors;;uspop;L A Woman
./uspop/doors/The_Doors/06-Light_My_Fire.lab;Light My Fire;doors;;uspop;The Doors
./uspop/coldplay/Parachutes/05-Yellow.lab;Yellow;coldplay;;uspop;Parachutes
./uspop/elton_john/Live_in_Australia/11-Candle_in_the_wind.lab;Candle in the wind;elton john;;uspop;Live in Australia
./uspop/elton_john/Live_in_Australia/13-Your_song.lab;Your song;elton john;;uspop;Live in Australia
./uspop/elton_john/Live_in_Australia/05-Sorry_seems_to_be_the_hardest_word.lab;Sorry seems to be the hardest word;elton john;;uspop;Live in Australia
./uspop/elton_john/Here_There_-_Disc_II_There_Live_at_Madison_Square_Garden_/06-Daniel.lab;Daniel;elton john;;uspop;Here There - Disc II There Live at Madison Square Garden 
./uspop/elton_john/Too_Low_For_Zero/05-I_Guess_That_S_Why_They_Call_It_The_Blues.lab;I Guess That S Why They Call It The Blues;elton john;;uspop;Too Low For Zero
./uspop/van_halen/1984/02-Jump.lab;Jump;van halen;;uspop;1984
./uspop/sublime/Sublime/06-Santeria.lab;Santeria;sublime;;uspop;Sublime
./uspop/sublime/40oz_To_Freedom/05-Don_t_Push.lab;Don t Push;sublime;;uspop;40oz To Freedom
./uspop/Nirvana/Nevermind/01-Smells_Like_Teen_Spirit.lab;Smells Like Teen Spirit;Nirvana;;uspop;Nevermind
./uspop/alanis_morissette/MTV_Unplugged/12-Uninvited.lab;Uninvited;alanis morissette;;uspop;MTV Unplugged
./uspop/alanis_morissette/MTV_Unplugged/08-Ironic.lab;Ironic;alanis morissette;;uspop;MTV Unplugged
./uspop/bon_jovi/New_Jersey/10-I_ll_Be_There_For_You.lab;I ll Be There For You;bon jovi;;uspop;New Jersey
./uspop/bon_jovi/Bon_Jovi_Remastered_/01-Runaway.lab;Runaway;bon jovi;;uspop;Bon Jovi Remastered 
./uspop/bon_jovi/Slippery_When_Wet/02-You_Give_Love_a_Bad_Name.lab;You Give Love a Bad Name;bon jovi;;uspop;Slippery When Wet
./uspop/everclear/Sparkle_And_Fade/04-Santa_Monica.lab;Santa Monica;everclear;;uspop;Sparkle And Fade
./uspop/everclear/So_Much_For_The_Afterglow/06-Father_Of_Mine.lab;Father Of Mine;everclear;;uspop;So Much For The Afterglow
./uspop/bonnie_tyler/Faster_Than_The_Speed_Of_Night/04-Total_Eclipse_Of_The_Heart.lab;Total Eclipse Of The Heart;bonnie tyler;;uspop;Faster Than The Speed Of Night
