filepath;song;artist;subset;album;video_id;start_diff;stop_diff;csr;purpose;audio_filepath
;My Girl Sloopy;Little Caesar And The Consuls;;;k4lbmiuJ4yM;;;;pretrain;./data/audio/k4lbmiuJ4yM_My Girl Sloopy.webm
;Action;Freddy Cannon;;;XEggYnKpEX4;;;;pretrain;./data/audio/XEggYnKpEX4_Action.webm
;Too Many Rivers;Brenda Lee;;;usoI4kLzu9E;;;;pretrain;./data/audio/usoI4kLzu9E_Too Many Rivers.webm
;Red Nose;Sage The Gemini;;;UHKWhm-ZV4M;;;;pretrain;./data/audio/UHKWhm-ZV4M_Red Nose.webm
;Type of Way;Rich Homie Quan;;;edVjHmX07AI;;;;pretrain;./data/audio/edVjHmX07AI_Type of Way.webm
;Propuesta Indecente;Romeo Santos;;;wJYy7Yuf1Ig;;;;pretrain;./data/audio/wJYy7Yuf1Ig_Propuesta Indecente.webm
;Wrecking Ball;Miley Cyrus;;;iqXxfOnk-Z4;;;;pretrain;./data/audio/iqXxfOnk-Z4_Wrecking Ball.webm
;Berzerk;Eminem;;;hO0TuYMIsGg;;;;pretrain;./data/audio/hO0TuYMIsGg_Berzerk.webm
;Best Song Ever;One Direction;;;JXk_rNZ3gl4;;;;pretrain;./data/audio/JXk_rNZ3gl4_Best Song Ever.webm
;True Love (feat. Lily Allen);P!nk;;;r8KBcu5mJ0M;;;;pretrain;./data/audio/r8KBcu5mJ0M_True Love.webm
;Wu-Tang Forever;Drake;;;F3HYyh2Iewk;;;;pretrain;./data/audio/F3HYyh2Iewk_Wu-Tang Forever.webm
;We Were Us;Keith Urban;;;WeG62Rq1_QM;;;;pretrain;./data/audio/WeG62Rq1_QM_We Were Us (Feat Miranda Lambert).webm
;Sunny and 75;Chart Stormers;;;6gpY6HZlYCg;;;;pretrain;./data/audio/6gpY6HZlYCg_Sunny and 75.webm
;Popular Song (feat. Ariana Grande );MIKA;;;zyi9TaN2i-Y;;;;pretrain;./data/audio/zyi9TaN2i-Y_Popular Song.webm
;Hold On, We're Going Home (feat. Majid Jordan);Drake;;;sbLqX7cUKoM;;;;pretrain;./data/audio/sbLqX7cUKoM_Hold On Were Going Home.webm
;Give It 2 U (feat. Kendrick Lamar);Robin Thicke;;;ZLm1KRJX1u8;;;;pretrain;./data/audio/ZLm1KRJX1u8_Give It 2 U.webm
;Holy Grail;The Hit Factory;;;1EhkA4gNjac;;;;pretrain;./data/audio/1EhkA4gNjac_Holy Grail.webm
;Bounce It (feat. Wale & Trey Songz);Juicy J;;;NRWsgvIDd0c;;;;pretrain;./data/audio/NRWsgvIDd0c_Bounce It (Explicit).webm
;Still into You;Paramore;;;tv7yHglIDsc;;;;pretrain;./data/audio/tv7yHglIDsc_Still into You.webm
;Could It Be;Charlie Worsham;;;g8IxTCsmrfk;;;;pretrain;./data/audio/g8IxTCsmrfk_Could It Be.webm
;I Luv This Shit (feat. Trinidad James);August Alsina;;;pSFoDvq4A9c;;;;pretrain;./data/audio/pSFoDvq4A9c_I Luv This Shit.webm
;Summertime Sadness (Cedric Gervais Remix / Radio Edit);Lana Del Rey;;;jgHYgDFD0xo;;;;pretrain;./data/audio/jgHYgDFD0xo_Summertime Sadness (Lana Del Rey Vs Cedric Gervais).webm
;Baby I;Ariana Grande;;;8zWMcFNehtA;;;;pretrain;./data/audio/8zWMcFNehtA_Baby I.webm
;Outta My Head;Craig Campbell;;;5NMGXOYandc;;;;pretrain;./data/audio/5NMGXOYandc_Outta My Head.webm
;Everything Has Changed (feat. Ed Sheeran);Taylor Swift;;;y2-erDjl4HU;;;;pretrain;./data/audio/y2-erDjl4HU_Everything Has Changed.webm
;That's My Kind Of Night;Luke Bryan;;;M6O1f5ofHyE;;;;pretrain;./data/audio/M6O1f5ofHyE_Thats My Kind Of Night.webm
;Wasting All These Tears;Cassadee Pope;;;G0iEvW4SfWE;;;;pretrain;./data/audio/G0iEvW4SfWE_Wasting All These Tears.webm
;Reflektor;Arcade Fire;;;4G7B8wAzqCk;;;;pretrain;./data/audio/4G7B8wAzqCk_Reflektor.webm
;Beware (feat. Lil Wayne & Jhené Aiko);Big Sean;;;zaHYsiFjJeM;;;;pretrain;./data/audio/zaHYsiFjJeM_Beware.webm
;Roar;Katy Perry;;;6nJuUdc2qNg;;;;pretrain;./data/audio/6nJuUdc2qNg_Roar.webm
;Stay The Night (feat. Hayley Williams);Zedd;;;a909uxd3GWg;;;;pretrain;./data/audio/a909uxd3GWg_Stay The Night (Feat Hayley Williams Of Paramore).webm
;Honest;Future;;;FxyxvJ6FOjs;;;;pretrain;./data/audio/FxyxvJ6FOjs_Honest.webm
;T.F. Trap;Play-N-Skillz;;;FI2Jph2DIBk;;;;pretrain;./data/audio/FI2Jph2DIBk_TF Trap.webm
;American Girl;Bonnie McKee;;;21IMDTq5OLQ;;;;pretrain;./data/audio/21IMDTq5OLQ_American Girl.webm
;I Do It (feat. Drake & Lil Wayne);2 Chainz;;;EUDIe4aBYtA;;;;pretrain;./data/audio/EUDIe4aBYtA_I Do It.webm
;Take Back the Night;Justin Timberlake;;;PsAZMCk3IeU;;;;pretrain;./data/audio/PsAZMCk3IeU_Take Back the Night.webm
;Slow Down;Selena Gomez;;;agQP0V9sTx0;;;;pretrain;./data/audio/agQP0V9sTx0_Slow Down.webm
;Drunk Last Night;Eli Young Band;;;eGn_CCAiOQk;;;;pretrain;./data/audio/eGn_CCAiOQk_Drunk Last Night.webm
;Don't Drop That Thun Thun;FiNaTTicZ;;;8KV-iA9nUPk;;;;pretrain;./data/audio/8KV-iA9nUPk_Don’t Drop That Thun Thun.webm
;Darte un Beso;Prince Royce;;;8fyCX6b8WMY;;;;pretrain;./data/audio/8fyCX6b8WMY_Darte un Beso.webm
;Miss Movin' On;Fifth Harmony;;;t3U2H2TtACE;;;;pretrain;./data/audio/t3U2H2TtACE_Miss Movin On.webm
;The Fox (What Does the Fox Say?);Ylvis;;;W20gcM6_UtQ;;;;pretrain;./data/audio/W20gcM6_UtQ_The Fox (What Does the Fox Say).webm
;Night Train;Jason Aldean;;;ddLeSoXLbUQ;;;;pretrain;./data/audio/ddLeSoXLbUQ_Night Train.webm
;Applause;Lady Gaga;;;wYx18ngL_Ss;;;;pretrain;./data/audio/wYx18ngL_Ss_Applause.webm
;Red;Taylor Swift;;;ySAT-PlKx0Q;;;;pretrain;./data/audio/ySAT-PlKx0Q_Red.webm
;Gorilla;Bruno Mars;;;wzyW2wDkdZI;;;;pretrain;./data/audio/wzyW2wDkdZI_Gorilla.webm
;Southern Girl;Tim McGraw;;;wt7o6EMHPL4;;;;pretrain;./data/audio/wt7o6EMHPL4_Southern Girl.webm
;Aw Naw;Chris Young;;;0vfWWmnTY_M;;;;pretrain;./data/audio/0vfWWmnTY_M_Aw Naw.webm
;23 (feat. Miley Cyrus, Wiz Khalifa & Juicy J);Mike WiLL Made-It;;;IBxcHJZjtVI;;;;pretrain;./data/audio/IBxcHJZjtVI_23.webm
;Gas Pedal (feat. Iamsu!);Sage The Gemini;;;8UptX8Y_Y7o;;;;pretrain;./data/audio/8UptX8Y_Y7o_Gas Pedal.webm
;Bruises;Train;;;NqZfyCa0I3w;;;;pretrain;./data/audio/NqZfyCa0I3w_Bruises.webm
;Vivir Mi Vida;Marc Anthony;;;79OxD7KNlYw;;;;pretrain;./data/audio/79OxD7KNlYw_Vivir Mi Vida.webm
;Replay;Zendaya;;;VL0r_xN9HCw;;;;pretrain;./data/audio/VL0r_xN9HCw_Replay.webm
;Mine Would Be You;Blake Shelton;;;SglZZJ9OGfY;;;;pretrain;./data/audio/SglZZJ9OGfY_Mine Would Be You.webm
;Love More (feat. Nicki Minaj);Chris Brown;;;I-4UmG7SMz0;;;;pretrain;./data/audio/I-4UmG7SMz0_Love More.webm
;Atlas (From “The Hunger Games: Catching Fire” Soundtrack);Coldplay;;;Iv-qCwv028Q;;;;pretrain;./data/audio/Iv-qCwv028Q_Atlas (From “The Hunger Games Catching Fire” Soundtrack).webm
;Until I Found You;Stephen Sanchez;;;znvky0Uq8qc;;;;pretrain;./data/audio/znvky0Uq8qc_Until I Found You.webm
;GATÚBELA;KAROL G;;;KFgoZs5pLIo;;;;pretrain;./data/audio/KFgoZs5pLIo_GATÚBELA.webm
;Die For You;The Weeknd;;;QLCpqdqeoII;;;;pretrain;./data/audio/QLCpqdqeoII_Die For You.webm
;USE THIS GOSPEL (REMIX) (feat. Kanye West & Eminem);DJ Khaled;;;PYLqoCsWXDw;;;;pretrain;./data/audio/PYLqoCsWXDw_USE THIS GOSPEL (Remix).webm
;I'm Good (Blue);David Guetta;;;lDCV6wdDScA;;;;pretrain;./data/audio/lDCV6wdDScA_Im Good (Blue).webm
;Trainwreck;Bailey Zimmerman;;;3WgcqYv7XZ4;;;;pretrain;./data/audio/3WgcqYv7XZ4_Trainwreck.webm
;PUFFIN ON ZOOTIEZ;Future;;;MmsIdqyPdbM;;;;pretrain;./data/audio/MmsIdqyPdbM_PUFFIN ON ZOOTIEZ.webm
;G Nikes (feat. Polo G);Nardo Wick;;;lbStdUrxjbQ;;;;pretrain;./data/audio/lbStdUrxjbQ_G Nikes.webm
;Thought You Should Know;Morgan Wallen;;;siLW8r8yksc;;;;pretrain;./data/audio/siLW8r8yksc_Thought You Should Know.webm
;Last Night Lonely;Jon Pardi;;;rhqsOG18daQ;;;;pretrain;./data/audio/rhqsOG18daQ_Last Night Lonely.webm
;About Damn Time;Lizzo;;;wnWxeBfV2ZQ;;;;pretrain;./data/audio/wnWxeBfV2ZQ_About Damn Time.webm
;Son Of A Sinner;Jelly Roll;;;2pn67Vt-8dM;;;;pretrain;./data/audio/2pn67Vt-8dM_Son Of A Sinner.webm
;Numb Little Bug;Em Beihold;;;Mi5rkJUoqn0;;;;pretrain;./data/audio/Mi5rkJUoqn0_Numb Little Bug.webm
;Sticky;Drake;;;UFR-9IVgMBA;;;;pretrain;./data/audio/UFR-9IVgMBA_Sticky.webm
;LET'S PRAY (feat. Don Toliver & Travis Scott);DJ Khaled;;;fScKDXrUclk;;;;pretrain;./data/audio/fScKDXrUclk_LETS PRAY.webm
;She Likes It;Johnny Porto;;;yH3thowMInM;;;;pretrain;./data/audio/yH3thowMInM_She Likes It.webm
;Sunroof;Nicky Youre;;;eZCWyFNV_ZM;;;;pretrain;./data/audio/eZCWyFNV_ZM_Sunroof.webm
;What My World Spins Around;Jordan Davis;;;zHJE36N3U4M;;;;pretrain;./data/audio/zHJE36N3U4M_What My World Spins Around.webm
;BEAUTIFUL (feat. Future & SZA);DJ Khaled;;;el0RlMh0MnQ;;;;pretrain;./data/audio/el0RlMh0MnQ_BEAUTIFUL.webm
;DESPECHÁ;ROSALÍA;;;dN3y8kVNplA;;;;pretrain;./data/audio/dN3y8kVNplA_DESPECHÁ.webm
;yup!;Yung Gravy;;;B1yhvhFtvT0;;;;pretrain;./data/audio/B1yhvhFtvT0_yup!.webm
;NO SECRET (feat. Drake);DJ Khaled;;;fjG5IApZ0ms;;;;pretrain;./data/audio/fjG5IApZ0ms_NO SECRET.webm
;Bones;Imagine Dragons;;;V2SVRJ6dcE4;;;;pretrain;./data/audio/V2SVRJ6dcE4_Bones.webm
;PARTY (feat. Quavo & Takeoff);DJ Khaled;;;YMoIDqU8WMc;;;;pretrain;./data/audio/YMoIDqU8WMc_PARTY.webm
;La Bachata;Manuel Turizo;;;mY1IQ04tLUQ;;;;pretrain;./data/audio/mY1IQ04tLUQ_La Bachata.webm
;Tarot;Bad Bunny;;;m9cq8efdxvk;;;;pretrain;./data/audio/m9cq8efdxvk_Tarot.webm
;Cold Heart (PNAU Remix);Elton John;;;e-S1k9-soT4;;;;pretrain;./data/audio/e-S1k9-soT4_Cold Heart (PNAU Remix).webm
;BIG TIME (feat. Future & Lil Baby);DJ Khaled;;;Q351iiNot9k;;;;pretrain;./data/audio/Q351iiNot9k_BIG TIME.webm
;Ghost;Justin Bieber;;;v6HFc5I0hr8;;;;pretrain;./data/audio/v6HFc5I0hr8_Ghost.webm
;Ghost Story;Carrie Underwood;;;ApCDi8XKhfI;;;;pretrain;./data/audio/ApCDi8XKhfI_Ghost Story.webm
;Running Up That Hill (A Deal With God);Kate Bush;;;8rIjsa85UVk;;;;pretrain;./data/audio/8rIjsa85UVk_Running Up That Hill (A Deal With God).webm
;F.N.F. (Let's Go);Hitkidd;;;vdDxAJ-ILsA;;;;pretrain;./data/audio/vdDxAJ-ILsA_FNF (Lets Go).webm
;Hot Shit (feat. Kanye West & Lil Durk);Cardi B;;;c_iEAlkvi-8;;;;pretrain;./data/audio/c_iEAlkvi-8_Hot Shit (feat Kanye West & Lil Durk).webm
;ALL MINE;Brent Faiyaz;;;1s0e_9IAxpo;;;;pretrain;./data/audio/1s0e_9IAxpo_ALL MINE.webm
;Numb;Marshmello;;;7GC7eI9c-20;;;;pretrain;./data/audio/7GC7eI9c-20_Numb.webm
;With A Woman You Love;Justin Moore;;;LbSIU9dYh84;;;;pretrain;./data/audio/LbSIU9dYh84_With A Woman You Love.webm
;Free Mind;Tems;;;tQiNQL-FEgU;;;;pretrain;./data/audio/tQiNQL-FEgU_Free Mind.webm
;Jimmy Cooks (feat. 21 Savage);Drake;;;rbiXVC63pyw;;;;pretrain;./data/audio/rbiXVC63pyw_Jimmy Cooks.webm
;Me Porto Bonito;Bad Bunny;;;K0vXF7lJcWY;;;;pretrain;./data/audio/K0vXF7lJcWY_Me Porto Bonito.webm
;As It Was;Harry Styles;;;nujn6wbr-e8;;;;pretrain;./data/audio/nujn6wbr-e8_As It Was.webm
;She Had Me At Heads Carolina;Cole Swindell;;;r61EGUArC4M;;;;pretrain;./data/audio/r61EGUArC4M_She Had Me At Heads Carolina.webm
;Ask Me;Maggy Cordero;;;U6L3SR4ZwUw;;;;pretrain;./data/audio/U6L3SR4ZwUw_Ask Me.webm
;Después de la Playa;Bad Bunny;;;lQe2k1k_QBY;;;;pretrain;./data/audio/lQe2k1k_QBY_Después de la Playa.webm
;Vegas (From the Original Motion Picture Soundtrack ELVIS);Doja Cat;;;0ZwRIThLxGA;;;;pretrain;./data/audio/0ZwRIThLxGA_Vegas (From the Original Motion Picture Soundtrack ELVIS).webm
;Moscow Mule;Bad Bunny;;;NBghhjuMNKM;;;;pretrain;./data/audio/NBghhjuMNKM_Moscow Mule.webm
;Victoria’s Secret;Jax;;;VUwUFrGu51M;;;;pretrain;./data/audio/VUwUFrGu51M_Victoria’s Secret.webm
;Neverita;Bad Bunny;;;j97HJYmDdQg;;;;pretrain;./data/audio/j97HJYmDdQg_Neverita.webm
;Glimpse of Us;Joji;;;s0JJxPyhOH0;;;;pretrain;./data/audio/s0JJxPyhOH0_Glimpse of Us.webm
;Unstoppable;Sia;;;I90KY3HNm0Y;;;;pretrain;./data/audio/I90KY3HNm0Y_Unstoppable.webm
;BREAK MY SOUL;Beyoncé;;;y6dw-v4BH-Y;;;;pretrain;./data/audio/y6dw-v4BH-Y_BREAK MY SOUL.webm
;wait in the truck (feat. Lainey Wilson);HARDY;;;bRznPxMQiEk;;;;pretrain;./data/audio/bRznPxMQiEk_wait in the truck (feat Lainey Wilson).webm
;Something in the Orange (Z&E's Version);Zach Bryan;;;B_ZDf1SFqHc;;;;pretrain;./data/audio/B_ZDf1SFqHc_Something in the Orange (Z & Es Version).webm
;She's Not Anyone (feat. Burna Boy);D-Block Europe;;;PF1wvh-ogoQ;;;;pretrain;./data/audio/PF1wvh-ogoQ_Shes Not Anyone.webm
;Stand On It;Lil Baby;;;7IsmfwJ_jP4;;;;pretrain;./data/audio/7IsmfwJ_jP4_Stand On It.webm
;La Corriente;Bad Bunny;;;Svf_8AlKgJY;;;;pretrain;./data/audio/Svf_8AlKgJY_La Corriente.webm
;Like I Love Country Music;Kane Brown;;;vJrRQilQ0sU;;;;pretrain;./data/audio/vJrRQilQ0sU_Like I Love Country Music.webm
;WAIT FOR U (feat. Drake & Tems);Future;;;mcN92dALZ_o;;;;pretrain;./data/audio/mcN92dALZ_o_WAIT FOR U.webm
;STAY;The Kid LAROI;;;XfEMj-z3TtA;;;;pretrain;./data/audio/XfEMj-z3TtA_STAY.webm
;Beat the Odds;Lil Tjay;;;lwFTcHViaZU;;;;pretrain;./data/audio/lwFTcHViaZU_Beat the Odds.webm
;I Ain't Worried;OneRepublic;;;NF7oYY7Lhq4;;;;pretrain;./data/audio/NF7oYY7Lhq4_I Aint Worried.webm
;Waiting;Bailey Zimmerman;;;oqK8IUCL7xs;;;;pretrain;./data/audio/oqK8IUCL7xs_Waiting.webm
;Party;Bad Bunny;;;ZuJbaB27LzY;;;;pretrain;./data/audio/ZuJbaB27LzY_Party.webm
;golden hour;JVKE;;;pAnDeVpj6BE;;;;pretrain;./data/audio/pAnDeVpj6BE_golden hour.webm
;Bad Habit;Steve Lacy;;;1E2ihUl6ed4;;;;pretrain;./data/audio/1E2ihUl6ed4_Bad Habit.webm
;Ojitos Lindos;Bad Bunny;;;7GDp7S1HgSk;;;;pretrain;./data/audio/7GDp7S1HgSk_Ojitos Lindos.webm
;Late Night Talking;Harry Styles;;;ls6XtAmqERc;;;;pretrain;./data/audio/ls6XtAmqERc_Late Night Talking.webm
;Pick Me Up;Gabby Barrett;;;cj9mOnZYaUc;;;;pretrain;./data/audio/cj9mOnZYaUc_Pick Me Up.webm
;5 Foot 9;Tyler Hubbard;;;K0y8z5jIm3U;;;;pretrain;./data/audio/K0y8z5jIm3U_5 Foot 9.webm
;PROVENZA;KAROL G;;;pfahLCKAbbI;;;;pretrain;./data/audio/pfahLCKAbbI_PROVENZA.webm
;Super Freaky Girl;Nicki Minaj;;;-hWtNl3zQRY;;;;pretrain;./data/audio/-hWtNl3zQRY_Super Freaky Girl.webm
;ALIEN SUPERSTAR;Beyoncé;;;kINlZV44JeM;;;;pretrain;./data/audio/kINlZV44JeM_ALIEN SUPERSTAR.webm
;Hold Me Closer;Elton John;;;-A1tuJSRBJQ;;;;pretrain;./data/audio/-A1tuJSRBJQ_Hold Me Closer.webm
;Alone;Rod Wave;;;nfVeGDsHb50;;;;pretrain;./data/audio/nfVeGDsHb50_Alone.webm
;Whiskey On You;Nate Smith;;;t7qSjbqd4og;;;;pretrain;./data/audio/t7qSjbqd4og_Whiskey On You.webm
;Big Energy;Latto;;;cJCrDCNMig8;;;;pretrain;./data/audio/cJCrDCNMig8_Big Energy.webm
;Creepers;SleazyWorld Go;;;1RPHx2adE80;;;;pretrain;./data/audio/1RPHx2adE80_Creepers.webm
;I Like You (A Happier Song) (feat. Doja Cat);Post Malone;;;aKXzTJ7CjsI;;;;pretrain;./data/audio/aKXzTJ7CjsI_I Like You (A Happier Song).webm
;Pink Venom;BLACKPINK;;;4N15045PHEA;;;;pretrain;./data/audio/4N15045PHEA_Pink Venom.webm
;Juice WRLD DID (feat. Juice WRLD);DJ Khaled;;;lvWNh_8OQww;;;;pretrain;./data/audio/lvWNh_8OQww_Juice WRLD DID.webm
;Fall In Love;Bailey Zimmerman;;;KVioPLzM8lM;;;;pretrain;./data/audio/KVioPLzM8lM_Fall In Love.webm
;IT AIN'T SAFE (feat. Nardo Wick & Kodak Black);DJ Khaled;;;zaRbQrPIXTw;;;;pretrain;./data/audio/zaRbQrPIXTw_IT AINT SAFE.webm
;STAYING ALIVE (feat. Drake & Lil Baby);DJ Khaled;;;2uZ_ccv3l60;;;;pretrain;./data/audio/2uZ_ccv3l60_STAYING ALIVE.webm
;Wishful Drinking;Ingrid Andress;;;BXx-x9xLCGY;;;;pretrain;./data/audio/BXx-x9xLCGY_Wishful Drinking.webm
;KEEP GOING (feat. Lil Durk, 21 Savage & Roddy Ricch);DJ Khaled;;;kKixL0df-uE;;;;pretrain;./data/audio/kKixL0df-uE_KEEP GOING.webm
;HOTEL LOBBY (Unc & Phew);Quavo;;;tFAdIVCjySY;;;;pretrain;./data/audio/tFAdIVCjySY_HOTEL LOBBY (Unc & Phew).webm
;Shivers;Ed Sheeran;;;G1ej5up7JG0;;;;pretrain;./data/audio/G1ej5up7JG0_Shivers.webm
;Quevedo: Bzrp Music Sessions, Vol. 52 (Speed Up) (Remix);Dj Agos;;;tMJFku79gIs;;;;pretrain;./data/audio/tMJFku79gIs_Quevedo Bzrp Music Sessions Vol 52 (Speed Up).webm
;Un Ratito;Bad Bunny;;;n303U2v9T18;;;;pretrain;./data/audio/n303U2v9T18_Un Ratito.webm
;Left and Right (feat. Jung Kook of BTS);Charlie Puth;;;Z2z1TbTJpdQ;;;;pretrain;./data/audio/Z2z1TbTJpdQ_Left and Right (Feat Jung Kook of BTS).webm
;Truth About You;Mitchell Tenpenny;;;y3uQWduMJ10;;;;pretrain;./data/audio/y3uQWduMJ10_Truth About You.webm
;Thought You Should Know;Morgan Wallen;;;t0GKLL9UBSQ;;;;pretrain;./data/audio/t0GKLL9UBSQ_Thought You Should Know.webm
;First Class;Jack Harlow;;;pn8psTdqrY0;;;;pretrain;./data/audio/pn8psTdqrY0_First Class.webm
;Bad Decisions;benny blanco;;;c30ePrP5oi4;;;;pretrain;./data/audio/c30ePrP5oi4_Bad Decisions.webm
;2 Be Loved (Am I Ready);Lizzo;;;d_4jayID2_A;;;;pretrain;./data/audio/d_4jayID2_A_2 Be Loved (Am I Ready).webm
;So Good;Halsey;;;gKHlXqgk7d0;;;;pretrain;./data/audio/gKHlXqgk7d0_So Good.webm
;GOD DID (AFROBEATS);Waliy AbouNamarr;;;2lvjLhmnylA;;;;pretrain;./data/audio/2lvjLhmnylA_GOD DID (AFROBEATS).webm
;Roses are Red (My Love);Bobby Vinton;;;R94goYg55Gw;;;;pretrain;./data/audio/R94goYg55Gw_Roses are Red (My Love).webm
;Little Games (Original Stereo);The Yardbirds;;;eyy4pjt6af4;;;;pretrain;./data/audio/eyy4pjt6af4_Little Games (Original Stereo).webm
;Do It Again a Little Bit Slower;Jon & Robin;;;zHi5vd2sdQU;;;;pretrain;./data/audio/zHi5vd2sdQU_Do It Again a Little Bit Slower.webm
;Melancholy Music Man (Single Version);The Righteous Brothers;;;KAbi4RoNbpg;;;;pretrain;./data/audio/KAbi4RoNbpg_Melancholy Music Man.webm
;A Beautiful Story (LP / Single Version);Sonny & Cher;;;Blq7RvizWMA;;;;pretrain;./data/audio/Blq7RvizWMA_A Beautiful Story.webm
;Come On Down To My Boat;Every Mother's Son;;;gYiYVlrHGkU;;;;pretrain;./data/audio/gYiYVlrHGkU_Come On Down To My Boat.webm
;Just Look What You've Done (Single Version);Brenda Holloway;;;Jx8opW4Dvf0;;;;pretrain;./data/audio/Jx8opW4Dvf0_Just Look What Youve Done.webm
;My Babe;Ronnie Dove;;;jM3OSlzgu-o;;;;pretrain;./data/audio/jM3OSlzgu-o_My Babe.webm
;Alfie;Dionne Warwick;;;4NPAz8-O29U;;;;pretrain;./data/audio/4NPAz8-O29U_Alfie.webm
;Hit the Road Jack;Ray Charles;;;SrnWp5O0DEs;;;;pretrain;./data/audio/SrnWp5O0DEs_Hit the Road Jack.webm
;Respect;Aretha Franklin;;;9iayJ8u4Qew;;;;pretrain;./data/audio/9iayJ8u4Qew_Respect.webm
;I've Lost You;Jackie Wilson;;;Mslxflz-xvI;;;;pretrain;./data/audio/Mslxflz-xvI_Ive Lost You.webm
;Here We Go Again;Ray Charles;;;oRpSzngnBtc;;;;pretrain;./data/audio/oRpSzngnBtc_Here We Go Again.webm
;For the Good Times;Perry Como;;;BnHhZ8jLOz8;;;;pretrain;./data/audio/BnHhZ8jLOz8_For the Good Times.webm
;On a Carousel;The Hollies;;;5-GKacOjlzA;;;;pretrain;./data/audio/5-GKacOjlzA_On a Carousel.webm
;Let Yourself Go;James Brown & The Famous Flames;;;dN1V4JNdrN8;;;;pretrain;./data/audio/dN1V4JNdrN8_Let Yourself Go.webm
;Western Union;The Five Americans;;;UJexPMk7pxo;;;;pretrain;./data/audio/UJexPMk7pxo_Western Union.webm
;Girls In Love;Gary Lewis & The Playboys;;;xJoBke7b7Qo;;;;pretrain;./data/audio/xJoBke7b7Qo_Girls In Love (Remastered).webm
;A Little Bit Me, a Little Bit You;The Monkees;;;OmYAK6WHfTM;;;;pretrain;./data/audio/OmYAK6WHfTM_A Little Bit Me a Little Bit You.webm
;When You're Young And In Love (Single Version);The Marvelettes;;;eEZZT5-Ie0M;;;;pretrain;./data/audio/eEZZT5-Ie0M_When Youre Young And In Love.webm
;Portrait of My Love;The Tokens;;;bmRaiWNVIsE;;;;pretrain;./data/audio/bmRaiWNVIsE_Portrait of My Love.webm
;Misty Blue;Eddy Arnold;;;mWS8rcpZ8d4;;;;pretrain;./data/audio/mWS8rcpZ8d4_Misty Blue.webm
;Leopard-Skin Pill-Box Hat;Bob Dylan;;;E9H4Xul6m-Q;;;;pretrain;./data/audio/E9H4Xul6m-Q_Leopard-Skin Pill-Box Hat.webm
;Out Of Left Field;Percy Sledge;;;l1NB8YfwILI;;;;pretrain;./data/audio/l1NB8YfwILI_Out Of Left Field.webm
;Hip Hug-Her;Booker T. & The MG's;;;BV4Td-Me8L8;;;;pretrain;./data/audio/BV4Td-Me8L8_Hip Hug-Her.webm
;Release Me (And Let Me Love Again) (Live);Engelbert Humperdinck;;;gqLF50ejUe0;;;;pretrain;./data/audio/gqLF50ejUe0_Release Me (And Let Me Love Again).webm
;Yellow Balloon;The Yellow Balloon;;;3whSbhzILAk;;;;pretrain;./data/audio/3whSbhzILAk_Yellow Balloon.webm
;Another Day, Another Heartache;The 5th Dimension;;;MbcHE_B6xTc;;;;pretrain;./data/audio/MbcHE_B6xTc_Another Day Another Heartache.webm
;Close Your Eyes;Peaches & Herb;;;1BTeNSGpdbI;;;;pretrain;./data/audio/1BTeNSGpdbI_Close Your Eyes.webm
;Get Me to the World on Time (2007 Remaster);The Electric Prunes;;;m7a_Wkr_Hjs;;;;pretrain;./data/audio/m7a_Wkr_Hjs_Get Me to the World on Time (2007 Remaster).webm
;Sunday Will Never Be The Same;Spanky & Our Gang;;;07nK9CXZvAI;;;;pretrain;./data/audio/07nK9CXZvAI_Sunday Will Never Be The Same.webm
;Ding Dong! the Witch Is Dead;The Fifth Estate;;;q1VYf4wZq9w;;;;pretrain;./data/audio/q1VYf4wZq9w_Ding Dong! the Witch Is Dead.webm
;Lay Some Happiness on Me;Dean Martin;;;oKYtEPA1QTY;;;;pretrain;./data/audio/oKYtEPA1QTY_Lay Some Happiness on Me.webm
;I'm A Man;The Spencer Davis Group;;;ZHSpfR0naB4;;;;pretrain;./data/audio/ZHSpfR0naB4_Im A Man.webm
;Little Bit O' Soul;Music Explosion;;;JIlVQ4geq_Y;;;;pretrain;./data/audio/JIlVQ4geq_Y_Little Bit O Soul (Remastered).webm
;The Happening;The Supremes;;;eLVxddcrod8;;;;pretrain;./data/audio/eLVxddcrod8_The Happening.webm
;I'll Make Him Love Me;Barbara Lewis;;;KYaDGtn9Nxk;;;;pretrain;./data/audio/KYaDGtn9Nxk_Ill Make Him Love Me.webm
;Funny Familiar Forgotten Feelings;Tom Jones;;;S2xbXdgXjnY;;;;pretrain;./data/audio/S2xbXdgXjnY_Funny Familiar Forgotten Feelings.webm
;Come to the Sunshine (Remastered Version);Harpers Bizarre;;;VfPhxPvCVx8;;;;pretrain;./data/audio/VfPhxPvCVx8_Come to the Sunshine (Remastered Version).webm
;I Got Rhythm;The Happenings;;;5AltjW1OMU8;;;;pretrain;./data/audio/5AltjW1OMU8_I Got Rhythm.webm
;Love Me Forever;Roger Williams;;;F7O83jmufdw;;;;pretrain;./data/audio/F7O83jmufdw_Love Me Forever.webm
;Make Me Yours;Bettye Swann;;;YdWIOSvJCg8;;;;pretrain;./data/audio/YdWIOSvJCg8_Make Me Yours.webm
;She Shot A Hole In My Soul;Clifford Curry;;;gguftHCq9a0;;;;pretrain;./data/audio/gguftHCq9a0_She Shot A Hole In My Soul.webm
